00OW               20121019                                                                                   
0601OWC4+       20130101000535100000005000m0400000030000006   
0601OWC4+       20130101000540100000005000m0400000030000006   
0601OWC4+       20130101000545100000005000m0400000030000005   
0601OWC4+       20130101000550100000005000m0400000030000005   
0601OWC4+       20130101000555100000005000m0400000030000005   
0601OWC4+       20130101000560100000005000m0400000030000005   
0601OWC4+       20130101000565100000005000m0400000050000009   
0601OWC4+       20130101000570100000005000m0400000120000021   
0601OWC4+       20130101000575100000005000m0400000190000033   
0601OWC4+       20130101000580100000005000m0400000260000045   
0601OWC4+       20130101000585100000005000m0400000340000058   
0601OWC4+       20130101000590100000005000m0400000400000068   
0601OWC4+       20130101000595100000005000m0400000470000079   
0601OWC4+       20130101000600100000005000m0400000550000091   
0601OWC4+       20130101000605100000005000m0400000610000100   
0601OWC4+       20130101000610100000005000m0400000700000114   
0601OWC4+       20130101000615100000005000m0400000760000123   
0601OWC4+       20130101000620100000005000m0400000810000130   
0601OWC4+       20130101000625100000005000m0400000870000139   
0601OWC4+       20130101000630100000005000m0400000940000149   
0601OWC4+       20130101000635100000005000m0400001000000157   
0601OWC4+       20130101000640100000005000m0400001050000163   
0601OWC4+       20130101000645100000005000m0400001110000171   
0601OWC4+       20130101000650100000005000m0400001170000179   
0601OWC4+       20130101000655100000005000m0400001230000187   
0601OWC4+       20130101000660100000005000m0400001300000196   
0601OWC4+       20130101000665100000005000m0400001360000204   
0601OWC4+       20130101000670100000005000m0400001420000211   
0601OWC4+       20130101000675100000005000m0400001460000215   
0601OWC4+       20130101000680100000005000m0400001530000224   
0601OWC4+       20130101000685100000005000m0400001590000231   
0601OWC4+       20130101000690100000005000m0400001660000240   
0601OWC4+       20130101000695100000005000m0400001710000245   
0601OWC4+       20130101000700100000005000m0400001780000253   
0601OWC4+       20130101000705100000005000m0400001840000260   
0601OWC4+       20130101000710100000005000m0400001890000265   
0601OWC4+       20130101000715100000005000m0400001960000273   
0601OWC4+       20130101000720100000005000m0400002020000280   
0601OWC4+       20130101000725100000005000m0400002090000287   
0601OWC4+       20130101000730100000005000m0400002150000294   
0601OWC4+       20130101000735100000005000m0400002210000300   
0601OWC4+       20130101000740100000005000m0400002270000306   
0601OWC4+       20130101000745100000005000m0400002340000313   
0601OWC4+       20130101000750100000005000m0400002390000318   
0601OWC4+       20130101000755100000005000m0400002460000325   
0601OWC4+       20130101000760100000005000m0400002520000330   
0601OWC4+       20130101000765100000005000m0400002570000335   
0601OWC4+       20130101000770100000005000m0400002640000342   
0601OWC4+       20130101000775100000005000m0400002700000347   
0601OWC4+       20130101000780100000005000m0400002770000354   
0601OWC4+       20130101000785100000005000m0400002820000358   
0601OWC4+       20130101000790100000005000m0400002890000365   
0601OWC4+       20130101000795100000005000m0400002960000371   
0601OWC4+       20130101000800100000005000m0400003010000375   
0601OWC4+       20130101000805100000005000m0400003060000379   
0601OWC4+       20130101000810100000005000m0400003130000385   
0601OWC4+       20130101000815100000005000m0400003180000389   
0601OWC4+       20130101000820100000005000m0400003230000393   
0601OWC4+       20130101000825100000005000m0400003290000398   
0601OWC4+       20130101000830100000005000m0400003350000402   
0601OWC4+       20130101000835100000005000m0400003400000406   
0601OWC4+       20130101000840100000005000m0400003460000411   
0601OWC4+       20130101000845100000005000m0400003510000414   
0601OWC4+       20130101000850100000005000m0400003570000419   
0601OWC4+       20130101000855100000005000m0400003630000423   
0601OWC4+       20130101000860100000005000m0400003690000428   
0601OWC4+       20130101000865100000005000m0400003750000432   
0601OWC4+       20130101000870100000005000m0400003800000436   
0601OWC4+       20130101000875100000005000m0400003850000439   
0601OWC4+       20130101000880100000005000m0400003920000444   
0601OWC4+       20130101000885100000005000m0400003980000448   
0601OWC4+       20130101000890100000005000m0400004030000452   
0601OWC4+       20130101000895100000005000m0400004080000455   
0601OWC4+       20130101000900100000005000m0400004140000459   
0601OWC4+       20130101000905100000005000m0400004210000464   
0601OWC4+       20130101000910100000005000m0400004260000467   
0601OWC4+       20130101000915100000005000m0400004310000470   
0601OWC4+       20130101000920100000005000m0400004370000474   
0601OWC4+       20130101000925100000005000m0400004430000478   
0601OWC4+       20130101000930100000005000m0400004490000482   
0601OWC4+       20130101000935100000005000m0400004550000485   
0601OWC4+       20130101000940100000005000m0400004600000488   
0601OWC4+       20130101000945100000005000m0400004660000492   
0601OWC4+       20130101000950100000005000m0400004720000496   
0601OWC4+       20130101000955100000005000m0400004770000498   
0601OWC4+       20130101000960100000005000m0400004830000502   
0601OWC4+       20130101000965100000005000m0400004890000505   
0601OWC4+       20130101000970100000005000m0400004940000508   
0601OWC4+       20130101000975100000005000m0400005010000513   
0601OWC4+       20130101000980100000005000m0400005060000515   
0601OWC4+       20130101000985100000005000m0400005120000518   
0601OWC4+       20130101000990100000005000m0400005180000522   
0601OWC4+       20130101000995100000005000m0400005230000524   
0601OWC4+       20130101001000100000005000m0400005300000529   
0601OWC4+       20130101001005100000005000m0400005350000531   
0601OWC4+       20130101001010100000005000m0400005410000534   
0601OWC4+       20130101001015100000005000m0400005470000538   
0601OWC4+       20130101001020100000005000m0400005520000540   
0601OWC4+       20130101001025100000005000m0400005590000544   
0601OWC4+       20130101001030100000005000m0400005640000546   
0601OWC4+       20130101001035100000005000m0400005700000549   
0601OWC4+       20130101001040100000005000m0400005760000553   
0601OWC4+       20130101001045100000005000m0400005810000555   
0601OWC4+       20130101001050100000005000m0400005880000559   
0601OWC4+       20130101001055100000005000m0400005940000562   
0601OWC4+       20130101001060100000005000m0400005990000564   
0601OWC4+       20130101001065100000005000m0400006050000567   
0601OWC4+       20130101001070100000005000m0400006110000570   
0601OWC4+       20130101001075100000005000m0400006170000573   
0601OWC4+       20130101001080100000005000m0400006240000576   
0601OWC4+       20130101001085100000005000m0400006290000578   
0601OWC4+       20130101001090100000005000m0400006350000581   
0601OWC4+       20130101001095100000005000m0400006410000584   
0601OWC4+       20130101001100100000005000m0400006470000587   
0601OWC4+       20130101001105100000005000m0400006530000590   
0601OWC4+       20130101001110100000005000m0400006590000592   
0601OWC4+       20130101001115100000005000m0400006660000596   
0601OWC4+       20130101001120100000005000m0400006710000598   
0601OWC4+       20130101001125100000005000m0400006780000601   
0601OWC4+       20130101001130100000005000m0400006830000603   
0601OWC4+       20130101001135100000005000m0400006890000606   
0601OWC4+       20130101001140100000005000m0400006950000608   
0601OWC4+       20130101001145100000005000m0400007010000611   
0601OWC4+       20130101001150100000005000m0400007070000613   
0601OWC4+       20130101001155100000005000m0400007130000616   
0601OWC4+       20130101001160100000005000m0400007200000619   
0601OWC4+       20130101001165100000005000m0400007280000624   
0601OWC4+       20130101001170100000005000m0400007360000628   
0601OWC4+       20130101001175100000005000m0400007430000631   
0601OWC4+       20130101001180100000005000m0400007510000635   
0601OWC4+       20130101001185100000005000m0400007590000639   
0601OWC4+       20130101001190100000005000m0400007670000643   
0601OWC4+       20130101001195100000005000m0400007750000647   
0601OWC4+       20130101001200100000005000m0400007830000651   
0601OWC4+       20130101001205100000005000m0400007910000655   
0601OWC4+       20130101001210100000005000m0400007990000659   
0601OWC4+       20130101001215100000005000m0400008070000663   
0601OWC4+       20130101001220100000005000m0400008140000666   
0601OWC4+       20130101001225100000005000m0400008220000670   
0601OWC4+       20130101001230100000005000m0400008310000674   
0601OWC4+       20130101001235100000005000m0400008390000678   
0601OWC4+       20130101001240100000005000m0400008460000681   
0601OWC4+       20130101001245100000005000m0400008550000685   
0601OWC4+       20130101001250100000005000m0400008630000689   
0601OWC4+       20130101001255100000005000m0400008700000692   
0601OWC4+       20130101001260100000005000m0400008780000695   
0601OWC4+       20130101001265100000005000m0400008860000699   
0601OWC4+       20130101001270100000005000m0400008940000703   
0601OWC4+       20130101001275100000005000m0400009020000706   
0601OWC4+       20130101001280100000005000m0400009100000710   
0601OWC4+       20130101001285100000005000m0400009180000713   
0601OWC4+       20130101001290100000005000m0400009260000716   
0601OWC4+       20130101001295100000005000m0400009340000720   
0601OWC4+       20130101001300100000005000m0400009420000723   
0601OWC4+       20130101001305100000005000m0400009510000727   
0601OWC4+       20130101001310100000005000m0400009590000731   
0601OWC4+       20130101001315100000005000m0400009660000733   
0601OWC4+       20130101001320100000005000m0400009750000737   
0601OWC4+       20130101001325100000005000m0400009830000740   
0601OWC4+       20130101001330100000005000m0400009910000744   
0601OWC4+       20130101001335100000005000m0400010000000748   
0601OWC4+       20130101001340100000005000m0400010080000751   
0601OWC4+       20130101001345100000005000m0400010160000754   
0601OWC4+       20130101001350100000005000m0400010250000758   
0601OWC4+       20130101001355100000005000m0400010320000760   
0601OWC4+       20130101001360100000005000m0400010400000763   
0601OWC4+       20130101001365100000005000m0400010490000767   
